Id,SalePrice
2734,142567.69525825672
2735,130012.07583321877
2736,138822.6760999428
2737,116198.04215691464
2738,135953.22917126896
2739,147335.365550526
2740,136475.35870555995
2741,144316.44533388602
2742,149951.95939351124
2743,154861.74207906346
2744,159591.94548030948
2745,147026.63114360726
2746,130928.26595199309
2747,144895.7088606676
2748,125030.0650139526
2749,130067.41030213745
2750,126169.27642872233
2751,134802.17835706874
2752,168716.42967119836
2753,157142.5161822163
2754,245720.53245173444
2755,140606.7170840759
2756,106801.68564721105
2757,73211.6607348089
2758,98650.05382203938
2759,151418.40453306146
2760,125393.923656769
2761,138530.78221365943
2762,134345.15712363744
2763,177845.08749084844
2764,136214.50216304505
2765,271858.49789346114
2766,102564.13056581166
2767,92494.32140901635
2768,130900.46452768025
2769,134299.87597958843
2770,129339.52778221405
2771,103019.91797242954
2772,105047.04444795278
2773,163944.7378064515
2774,134811.15654679178
2775,112662.60575500134
2776,132200.63594500153
2777,143757.44609262398
2778,104194.23752493299
2779,119269.75727432793
2780,97849.20667600902
2781,97335.2045695055
2782,100757.48293031295
2783,100531.96222211621
2784,123490.90036616495
2785,130874.661958603
2786,71170.87622185193
2787,120870.04410462778
2788,81019.09318744887
2789,169072.22575862642
2790,92337.62898149466
2791,109913.50800551313
2792,48906.8092832867
2793,119104.40839288825
2794,100816.2108842768
2795,111943.74586844946
2796,97810.98421559198
2797,221768.70119218968
2798,104145.97579926626
2799,100153.73467784344
2800,73492.31347746922
2801,109378.23760762707
2802,122257.6449007922
2803,185795.65483852001
2804,123564.2638593957
2805,95120.69860388494
2806,89488.0511604144
2807,251796.48371197426
2808,148356.06253558822
2809,128858.5837686979
2810,131251.7707370954
2811,155670.99383554317
2812,160366.73074787372
2813,165582.5809710531
2814,163985.2652875234
2815,88598.68738263474
2816,239660.4006340633
2817,168348.96482714554
2818,132123.0100599237
2819,198501.18060172873
2820,139045.48893732677
2821,100590.32085669227
2822,162277.58842761052
2823,389177.0305867179
2824,169833.10520507014
2825,139999.90575445915
2826,132436.08111534914
2827,135514.14324585692
2828,226455.9440612412
2829,205503.01880200938
2830,213710.0421151214
2831,185081.55054559142
2832,238539.1045483957
2833,259822.48208856632
2834,214734.17069432064
2835,222314.18280694832
2836,197491.0440157957
2837,169481.09580923995
2838,154761.8631688455
2839,175634.1487585612
2840,203905.7592349914
2841,198598.86206582884
2842,230215.3185767673
2843,152932.70878843244
2844,160246.44662200555
2845,127043.3416918952
2846,207662.05709777103
2847,210820.62570000524
2848,212234.41181494578
2849,194804.7197272874
2850,275886.13273223327
2851,203457.3542070317
2852,233311.56447991572
2853,234020.8640359506
2854,140055.12194167817
2855,198463.28148901844
2856,195910.28581530091
2857,191876.62290215908
2858,191375.0255520794
2859,117184.44374652111
2860,133755.75731335508
2861,131326.50750667215
2862,186765.11399857918
2863,130745.71928234708
2864,234115.8982020569
2865,140435.08936314125
2866,146235.61042557782
2867,107386.6444465909
2868,98498.10200321977
2869,97646.91010405446
2870,113050.45547734846
2871,91625.2941214294
2872,56298.3548524276
2873,100071.49543737773
2874,129405.15334456577
2875,128922.10073020446
2876,160461.43784624574
2877,145628.4159767073
2878,187111.6276432126
2879,134723.75771551474
2880,103909.73147296484
2881,149822.8387983486
2882,189522.0999594261
2883,190473.53164280267
2884,167636.36504857126
2885,176268.2059963066
2886,230970.70349322128
2887,94495.28502911438
2888,135721.13065996586
2889,64265.251149693395
2890,85676.24493535113
2891,137542.85106313077
2892,36342.49468453435
2893,62742.61425309605
2894,46059.63562758309
2895,310098.6626133159
2896,289850.67884570826
2897,196990.8618353873
2898,132716.603477557
2899,192717.46126953783
2900,156613.19398316156
2901,218362.67802128833
2902,169502.3976387337
2903,308243.5074480305
2904,326463.68392991595
2905,56278.044171676986
2906,179692.47352338806
2907,110463.22876565672
2908,127562.27007765614
2909,135749.51177608315
2910,77608.03017863871
2911,81450.51660995734
2912,145714.05781406062
2913,83209.78726709555
2914,74364.16373385876
2915,83390.20522764047
2916,81968.71125581223
2917,177238.30736754148
2918,113806.83402439284
2919,218100.4412664044
